,Unnamed: 0,tout,s,i,t1,t2,m,tret
0,0,-2.291666666666667,0.0,0.0,20.188175524218046,21.313527136958026,146.79410273208543,20.100488632042765
1,1,-1.7833333333333337,0.0,0.0,20.82217735984813,21.98676086297448,146.7313299132934,20.64838135852344
2,2,-1.2749999999999997,0.0,0.0,21.025769490394303,22.0593221546392,146.12487259561948,20.862029547632602
3,3,-0.7666666666666668,0.0,0.0,21.20743406507577,22.014453803522734,146.79410273208543,21.14965724537153
4,4,-0.2583333333333331,0.0,0.0,21.33380118672919,22.087469898976163,146.79410273208543,21.20743406507577
5,5,0.25,0.0,0.0,21.418228584530922,22.173869923149734,146.79410273208543,21.33380118672919
6,6,0.7583333333333335,0.0,0.0,21.451910930770183,22.18429606017308,146.7448031707443,21.42363979484339
7,7,1.2666666666666664,0.0,0.0,21.52018882350778,22.22401681098079,146.74899002477625,21.47988078010469
8,8,1.7749999999999997,0.0,0.0,21.558526696123053,22.24680986036353,146.7179571528434,21.53569480258633
9,9,2.2833333333333337,0.0,0.0,21.580285006055842,22.251719667463984,145.7181376123893,21.56831547364304
10,10,2.791666666666667,0.0,0.0,21.590539762575183,22.26081943840981,145.01264715599208,21.58538771243332
11,11,3.3,0.0,0.0,21.590906988973174,22.25413323273677,143.59716293908468,21.591239294217353
12,12,3.208333333333333,0.0,0.0,21.593959950897695,22.262299398611738,143.40786649839183,21.592227585163112
13,13,3.1166666666666667,0.0,0.0,21.599587787178702,22.267635875776854,143.18396574290784,21.596505533008568
14,14,3.025,0.0,0.0,21.60534150916846,22.274656342985686,143.11310332483401,21.602125532395505
15,15,2.9333333333333336,0.0,0.0,21.6113887666122,22.28127056313695,143.04661006957485,21.608022995922195
16,16,2.8416666666666663,0.0,0.0,21.61789726309457,22.28869047390961,143.0642417517895,21.614338730005997
17,17,2.75,0.0,0.0,21.624326146150594,22.296472049824963,143.15318646285382,21.620734478537997
18,18,2.658333333333333,0.0,0.0,21.630838167653813,22.30336223956496,143.18532725425948,21.627270232518363
19,19,2.566666666666667,0.0,0.0,21.637644942047164,22.311698936924554,143.3333630397853,21.633911471098674
20,20,2.475,0.0,0.0,21.64477102631515,22.319991523282386,143.4964154301912,21.640869015943387
21,21,2.3833333333333333,0.0,0.0,21.651515797457193,22.32690637128764,143.58871952194,21.647873599564136
22,22,2.291666666666667,0.0,0.0,21.656183269406338,22.33225828307872,143.4833093573559,21.652055422101263
23,23,2.2,0.0,0.0,21.662349372101396,22.342240437986888,143.8336512769705,21.656183269406338
24,24,2.1083333333333334,0.0,0.0,21.677405051875194,22.368732458615465,145.0685378125631,21.66854905420036
25,25,2.0166666666666666,0.0,0.0,21.68540864342608,22.363633520216457,144.6275975170636,21.68006136745107
26,26,1.9250000000000005,0.0,0.0,21.69169428544414,22.376891077510013,145.2649097834512,21.68540864342608
27,27,1.8333333333333337,0.0,0.0,21.70671744318972,22.41361739085305,146.79410273208543,21.69169428544414
28,28,1.7416666666666667,0.0,0.0,21.72092718928071,22.4180289759379,146.79410273208543,21.70671744318972
29,29,1.65,0.0,0.0,21.729658699050216,22.421864777387547,146.79410273208543,21.72092718928071
30,30,1.5583333333333331,0.0,0.0,21.734025300049034,22.425533364427306,146.79410273208543,21.729658699050216
31,31,1.4666666666666668,0.0,0.0,21.736642646828066,22.429473432542032,146.79410273208543,21.734025300049034
32,32,1.375,0.0,0.0,21.73883339859398,22.431896101397342,146.79410273208543,21.736642646828066
33,33,1.2833333333333337,0.0,0.0,21.74120469917914,22.43668588883089,146.79410273208543,21.73883339859398
34,34,1.1916666666666669,0.0,0.0,21.743587597276004,22.440313235931683,146.79410273208543,21.74120469917914
35,35,1.1,0.0,0.0,21.745679042154173,22.442289655936374,146.79410273208543,21.743587597276004
36,36,1.1,0.0,0.0,21.74887749803805,22.44805699510385,146.79410273208543,21.745679042154173
37,37,1.1,0.0,0.0,21.753417609756927,22.452857963282717,146.79410273208543,21.74887749803805
38,38,1.1,0.0,0.0,21.759498831958513,22.461070344657802,146.79410273208543,21.753417609756927
39,39,1.1,0.0,0.0,21.76624467163314,22.465293321254244,146.79410273208543,21.759498831958513
40,40,1.1,0.0,0.0,21.773538746754678,22.473554829939367,146.79410273208543,21.76624467163314
41,41,1.1,0.0,0.0,21.78068112726706,22.47824607251893,146.79410273208543,21.773538746754678
42,42,1.1,0.0,0.0,21.787698907479463,22.48404588189695,146.79410273208543,21.78068112726706
43,43,1.1,0.0,0.0,21.794882694728226,22.491534073692065,146.79410273208543,21.787698907479463
44,44,1.1,0.0,0.0,21.801985338713088,22.496628134473454,146.79410273208543,21.794882694728226
45,45,1.1,0.0,0.0,21.80903879187889,22.502495313306483,146.79410273208543,21.801985338713088
46,46,1.1,0.0,0.0,21.81598209896265,22.507561821644263,146.79410273208543,21.80903879187889
47,47,1.1,0.0,0.0,21.82291332267819,22.514005756404554,146.79410273208543,21.81598209896265
48,48,1.15,0.0,0.0,21.828535446379686,22.519423840446038,146.79410273208543,21.82291332267819
49,49,1.2000000000000002,0.0,0.0,21.832208965273658,22.52162284364789,146.79410273208543,21.828535446379686
50,50,1.25,0.0,0.0,21.83426941720961,22.524342319410096,146.79410273208543,21.832208965273658
51,51,1.3000000000000005,0.0,0.0,21.835307948908447,22.526910297026035,146.79410273208543,21.83426941720961
52,52,1.35,0.0,0.0,21.83590547084844,22.529001292499853,146.79410273208546,21.835307948908447
53,53,1.4,0.0,0.0,21.836471568416844,22.531898252987236,146.79410273208546,21.83590547084844
54,54,1.45,0.0,0.0,21.836754620964047,22.53272431648581,146.79410273208543,21.836471568416844
55,55,1.5,0.0,0.0,21.83693618541265,22.535443190364862,146.79410273208543,21.836754620964047
56,56,1.55,0.0,0.0,21.837085502345328,22.537901457345825,146.79410273208543,21.83693618541265
57,57,1.6,0.0,0.0,21.83734932375061,22.53978880129021,146.79410273208543,21.837085502345328
58,58,1.65,0.0,0.0,21.837499314692195,22.54078071010498,146.79410273208543,21.83734932375061
59,59,1.7,0.0,0.0,21.837618177201065,22.543671695224447,146.7941027320854,21.837499314692195
