,tout,s,i,t1,t2,t3,sp0,sp,m,rh
0,-2.291666666666667,0.0,7252.224314841742,20.553385967483877,21.961296767596448,20.188175524218046,24.000000000000004,24.000000000000004,67.80998018817823,398441.83280651015
1,-1.7833333333333337,0.0,7252.224314841742,20.820424202333843,23.367965476592648,20.82191262143497,24.01,24.01,74.97583150234644,409927.5207088533
2,-1.2749999999999997,0.0,7252.224314841742,20.867924893933328,23.30964366454296,21.02507401881037,24.07,24.07,71.62036562807228,404442.6305085062
3,-0.7666666666666668,0.0,7252.224314841742,20.914060574131426,23.32285443274518,21.20623391434604,24.07,24.07,74.55358430455163,409217.02105978335
4,-0.2583333333333331,0.0,7252.224314841742,20.975097487884465,23.45348380102761,21.33250936803049,24.07,24.07,75.42012028650647,410598.70851031935
5,0.25,0.0,7252.224314841742,21.028841758016068,23.56551155156827,21.41678223688488,24.14,24.14,75.40710097889604,410580.86134574626
6,0.7583333333333335,0.0,7252.224314841742,21.06487385184776,23.633660169945856,21.483609814130762,24.15,24.15,75.25496893072108,410355.8564921386
7,1.2666666666666664,0.0,7252.224314841742,21.065521407746193,23.620222268108673,21.506476016888932,24.2,24.2,75.43075106796633,410605.58531934133
8,1.7749999999999997,0.0,7252.224314841742,21.083571182743622,23.66294995521134,21.554628849414982,24.19,24.19,75.37525315187784,410548.71468834416
9,2.2833333333333337,0.0,7252.224314841742,21.095594854764254,23.697359729727978,21.559623129887328,24.11,24.11,75.43075106796633,410585.8878750662
10,2.791666666666667,0.0,7252.224314841742,21.10467453151771,23.69865200296293,21.57554877501046,24.22,24.22,75.36113765884461,410498.8817475515
11,3.3,0.0,7252.224314841742,21.113412692204136,23.78151879317948,21.60710655956616,24.32,24.32,75.08824203689348,410192.569870336
12,3.208333333333333,0.0,7252.224314841742,21.1176119730687,23.74140652488103,21.596648920663036,24.25,24.25,75.43075106796633,410486.79698848625
13,3.1166666666666667,0.0,7252.224314841742,21.125371840034003,23.79610976330877,21.61226553467373,24.17,24.17,74.92529429879819,409791.35370732774
14,3.025,0.0,7252.224314841742,21.126380603334574,23.822113483679956,21.631935286815363,24.44,24.44,75.32042127306237,410472.06366082135
15,2.9333333333333336,0.0,7252.224314841742,21.12791231880485,23.836450429252917,21.65280486435313,24.42,24.42,75.42181764540567,410613.62259982055
16,2.8416666666666663,0.0,7252.224314841742,21.1240214547636,23.779880814027614,21.632146582357997,24.26,24.26,75.43075106796633,411000.52442049165
17,2.75,0.0,7252.224314841742,21.137541730255265,23.860515211184172,21.639488795219002,24.29,24.29,74.76452203052631,409278.05998895486
18,2.658333333333333,0.0,7252.224314841742,21.14467096784625,23.834186046853997,21.655117120813433,24.52,24.52,75.43075106796633,410722.3288694132
19,2.566666666666667,0.0,7252.224314841742,21.14260504177118,23.81084820198892,21.644168696837667,24.27,24.27,75.43075106796633,410861.8961246568
20,2.475,0.0,7252.224314841742,21.150234710509245,23.872395722006715,21.654691385667615,24.4,24.4,75.16462627581086,409937.3444974931
21,2.3833333333333333,0.0,7252.224314841742,21.15429692514355,23.877662316632268,21.672655817828122,24.36,24.36,75.43075106796633,410676.7907072627
22,2.291666666666667,0.0,7252.224314841742,21.162600254746877,23.96021473103127,21.698089860798454,24.53,24.53,74.45378897187693,409137.06404567027
23,2.2,0.0,7252.224314841742,21.1583758469575,23.882969632844535,21.68118067811818,24.35,24.35,75.43075106796633,410990.1805710144
24,2.1083333333333334,0.0,7252.224314841742,21.160290501567616,23.91713516636889,21.669735541016397,24.62,24.62,75.43075106796633,410426.89808848366
25,2.0166666666666666,0.0,7252.224314841742,21.165462996140963,23.931419174621336,21.68357849849368,24.43,24.43,75.43075106796633,410513.2544824551
26,1.9250000000000005,0.0,7252.224314841742,21.161767767806822,23.868992556478986,21.669538425565854,24.71,24.71,75.43075106796633,410977.2096818118
